LIB-MJ195-E7_01.17_16S_rRNA::k127_214544:1-404(-)	FLASV657177.1335;tax=d:Bacteria,p:MFD_p_221541,c:MFD_c_221541,o:MFD_o_221541,f:MFD_f_221541,g:MFD_g_657177,s:MFD_s_657177;	100.0	379	0	0	1	403	1	1335	*	*
LIB-MJ195-G4_01.4_16S_rRNA::k127_12327:36236-37769(+)	FLASV330062.1356;tax=d:Bacteria,p:Acidobacteriota,c:Holophagae,o:Subgroup_7,f:MFD_f_6302,g:MFD_g_207387,s:MFD_s_330062;	95.8	1356	56	1	1	1533	1	1356	*	*
LIB-MJ177-G1_03.10_16S_rRNA::k127_127396:2091-2545(-)	FLASV786800.1756;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Zymomonas,s:Zymomonas_mobilis;	86.9	436	53	2	1	454	1	1756	*	*
LIB-MJ149-F9_03.9_16S_rRNA::k127_47929:0-877(-)	FLASV60476.1358;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Nitrosomonadaceae,g:MND1,s:MFD_s_60476;	100.0	854	0	0	1	877	1	1358	*	*
LIB-MJ194-B8_04.24_16S_rRNA::k127_249533:1747-3246(+)	FLASV984057.1323;tax=d:Bacteria,p:Chloroflexi,c:KD4-96,o:MFD_o_782,f:MFD_f_782,g:MFD_g_9823,s:MFD_s_984057;	98.4	1323	21	0	1	1499	1	1323	*	*
LIB-MJ198-E9_03.15_16S_rRNA::k127_27888:11180-12663(-)	FLASV1024450.1301;tax=d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Chloroplast,f:Citrus_maxima,g:MFD_g_1017318,s:MFD_s_1024450;	97.9	1311	14	11	1	1483	1	1301	*	*
LIB-MJ132-F4_03.9_16S_rRNA::k127_47670:3856-4450(-)	FLASV796758.1376;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:MFD_s_796758;	99.3	446	0	3	1	594	1	1376	*	*
LIB-MJ196-E11_02.30_16S_rRNA::k127_112093:3-421(-)	FLASV5755.1322;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Acidobacteriales,f:MFD_f_299,g:MFD_g_579,s:MFD_s_5755;	100.0	394	0	0	1	418	1	1322	*	*
LIB-MJ177-G1_03.10_16S_rRNA::k127_1916:3-1404(+)	FLASV1043200.958;tax=d:Archaea,p:Halobacterota,c:Methanosarcinia,o:Methanosarciniales,f:Methanosarcinaceae,g:Methanosarcina,s:Methanosarcina_horonobensis;	99.4	904	5	0	1	1401	1	958	*	*
LIB-MJ197-A8_03.2_16S_rRNA::k127_60991:0-400(-)	FLASV180440.1342;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Microbacterium,s:MFD_s_180440;	100.0	375	0	0	1	400	1	1342	*	*
LIB-MJ193-F7_01.2_16S_rRNA::k127_39198:1-1462(+)	FLASV909899.1322;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:MFD_f_41428,g:MFD_g_860899,s:MFD_s_909899;	91.3	1315	96	5	1	1461	1	1322	*	*
LIB-MJ198-E1_03.18_16S_rRNA::k127_421988:772-2310(+)	FLASV313549.1366;tax=d:Bacteria,p:Bacteroidota,c:Rhodothermia,o:Rhodothermales,f:Rhodothermaceae,g:MFD_g_200374,s:MFD_s_313549;	99.8	1366	3	0	1	1538	1	1366	*	*
LIB-MJ196-F6_02.33_16S_rRNA::k127_82995:10691-11175(+)	FLASV7212.1307;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:MFD_g_8,s:MFD_s_7212;	99.1	460	2	2	1	484	1	1307	*	*
LIB-MJ198-E1_03.18_16S_rRNA::k127_122779:3552-5054(-)	FLASV547423.1380;tax=d:Bacteria,p:Myxococcota,c:Polyangia,o:Haliangiales,f:Haliangiaceae,g:MFD_g_547423,s:MFD_s_547423;	98.4	1349	22	0	1	1502	1	1380	*	*
LIB-MJ196-A10_02_v_LIB-MJ366-A10_04.27_16S_rRNA::k127_282851:0-413(-)	FLASV3172.1355;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_2,f:MFD_f_195,g:MFD_g_2712,s:MFD_s_3172;	100.0	390	0	0	1	413	1	1355	*	*
LIB-MJ140-A8_02.6_16S_rRNA::k127_47265:1537-1939(+)	FLASV26768.1328;tax=d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:S085,f:MFD_f_2890,g:MFD_g_2890,s:MFD_s_26768;	98.4	378	6	0	1	402	1	1328	*	*
LIB-MJ198-A9_03.7_16S_rRNA::k127_177525:14203-14883(+)	FLASV724212.1378;tax=d:Bacteria,p:Desulfobacterota,c:Desulfobulbia,o:Desulfobulbales,f:Desulfocapsaceae,g:MFD_g_724212,s:MFD_s_724212;	100.0	656	0	0	1	680	1	1378	*	*
LIB-MJ193-H11_01_v_LIB-MJ402-G8_04.14_16S_rRNA::k127_4931:1-593(-)	FLASV33771.1362;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:Dokdonella,s:MFD_s_33771;	100.0	569	0	0	1	592	1	1362	*	*
LIB-MJ198-D10_03.27_16S_rRNA::k127_4347:2469-2869(+)	FLASV3675.1334;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae,g:Roseiarcus,s:MFD_s_3675;	99.7	376	1	0	1	400	1	1334	*	*
LIB-MJ193-F7_01.2_16S_rRNA::k127_219922:117-1632(-)	FLASV877249.1353;tax=d:Bacteria,p:Firmicutes,c:Clostridia,o:Peptostreptococcales-Tissierellales,f:Fusibacteraceae,g:Fusibacter,s:MFD_s_877249;	97.9	1355	26	2	1	1515	1	1353	*	*
LIB-MJ200-E6_04.28_16S_rRNA::k127_107143:12-1078(+)	FLASV125653.1338;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_2,f:MFD_f_195,g:MFD_g_195,s:MFD_s_125653;	95.7	914	39	0	1	1066	1	1338	*	*
LIB-MJ201-E6_03.28_16S_rRNA::k127_278972:3175-3586(-)	FLASV888452.1442;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:Mitochondria,g:Rhynchosporium_orthosporum,s:MFD_s_888452;	83.0	395	25	2	1	411	1	1442	*	*
LIB-MJ193-F7_01.2_16S_rRNA::k127_55984:1232-1745(-)	FLASV854756.1747;tax=d:Bacteria,p:Firmicutes,c:Clostridia,o:Peptostreptococcales-Tissierellales,f:Peptostreptococcaceae,g:Tepidibacter,s:MFD_s_854756;	79.6	466	90	3	1	513	1	1747	*	*
LIB-MJ201-A9_03.3_16S_rRNA::k127_143386:18613-19058(+)	FLASV3190.1383;tax=d:Bacteria,p:Desulfobacterota,c:Desulfobacteria,o:Desulfobacterales,f:Desulfosarcinaceae,g:SEEP-SRB1,s:MFD_s_3190;	100.0	421	0	0	1	445	1	1383	*	*
LIB-MJ173-G7_01.1_16S_rRNA::k127_76294:12062-12791(+)	FLASV1003611.1341;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:MFD_f_1003611,g:MFD_g_1003611,s:MFD_s_1003611;	85.5	705	102	0	1	729	1	1341	*	*
LIB-MJ167-G7_02.6_16S_rRNA::k127_118304:15301-16098(+)	FLASV884309.1360;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_13,f:MFD_f_378425,g:MFD_g_378425,s:MFD_s_884309;	97.2	778	18	2	1	797	1	1360	*	*
LIB-MJ213-C6_01.17_16S_rRNA::k127_156109:4069-4475(+)	FLASV242.1366;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:Conexibacter,s:MFD_s_242;	99.7	382	1	0	1	406	1	1366	*	*
LIB-MJ177-D8_03.17_16S_rRNA::k127_244300:131911-133397(-)	FLASV2416.1309;tax=d:Bacteria,p:Chloroflexi,c:AD3,o:MFD_o_443,f:MFD_f_2416,g:MFD_g_2416,s:MFD_s_2416;	99.5	1309	7	0	1	1486	1	1309	*	*
LIB-MJ174-C9_01.5_16S_rRNA::k127_103452:19-653(+)	FLASV328798.1245;tax=d:Eukaryota,p:Archaeplastida,c:Chloroplastida,o:Charophyta,f:Phragmoplastophyta,g:Streptophyta,s:MFD_s_328798;	96.6	622	21	0	1	634	1	1245	*	*
LIB-MJ175-D3_02.14_16S_rRNA::k127_6015:7939-8913(+)	FLASV134046.1355;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_2,f:MFD_f_195,g:MFD_g_195,s:MFD_s_134046;	97.8	951	21	0	1	974	1	1355	*	*
LIB-MJ217-G1_03_v_LIB-MJ406-G8_04.27_16S_rRNA::k127_272935:3488-4462(-)	FLASV800862.1322;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:Mitochondria,g:Sclerotinia_borealis,s:MFD_s_800862;	90.0	812	76	3	1	974	1	1322	*	*
LIB-MJ198-F1_03.25_16S_rRNA::k127_77893:70245-71709(+)	FLASV31775.952;tax=d:Archaea,p:Crenarchaeota,c:Nitrososphaeria,o:Nitrososphaerales,f:Nitrososphaeraceae,g:MFD_g_4907,s:MFD_s_31775;	99.4	952	6	0	1	1464	1	952	*	*
LIB-MJ198-E9_03.15_16S_rRNA::k127_64755:44-1585(+)	FLASV2894.1363;tax=d:Bacteria,p:Cloacimonadota,c:Cloacimonadia,o:Cloacimonadales,f:PBS-18,g:MFD_g_2894,s:MFD_s_2894;	99.9	1363	1	0	1	1541	1	1363	*	*
LIB-MJ226-C5_01.23_16S_rRNA::k127_299876:82-1569(-)	FLASV2416.1309;tax=d:Bacteria,p:Chloroflexi,c:AD3,o:MFD_o_443,f:MFD_f_2416,g:MFD_g_2416,s:MFD_s_2416;	97.2	1309	36	0	1	1487	1	1309	*	*
LIB-MJ172-H8_04.12_16S_rRNA::k127_19973:2851-3272(+)	FLASV928464.1353;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Acidiferrobacterales,f:Acidiferrobacteraceae,g:Sulfurifustis,s:MFD_s_928464;	99.2	397	3	0	1	421	1	1353	*	*
LIB-MJ226-D11_01.7_16S_rRNA::k127_84838:4499-6022(+)	FLASV323121.1338;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_2,f:MFD_f_195,g:MFD_g_195,s:MFD_s_323121;	98.6	1347	10	2	1	1523	1	1338	*	*
LIB-MJ201-E6_03.28_16S_rRNA::k127_278972:1815-2866(-)	FLASV888452.1442;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:Mitochondria,g:Rhynchosporium_orthosporum,s:MFD_s_888452;	87.5	889	59	6	1	1051	1	1442	*	*
LIB-MJ194-H8_04.18_16S_rRNA::k127_260550:1064-1780(+)	FLASV492438.1384;tax=d:Bacteria,p:Desulfobacterota,c:Desulfobulbia,o:Desulfobulbales,f:Desulfobulbaceae,g:MFD_g_97791,s:MFD_s_492438;	95.8	692	27	2	1	716	1	1384	*	*
LIB-MJ199-B1_04_v_LIB-MJ410-G10_02.4_16S_rRNA::k127_145867:0-409(-)	FLASV7358.1386;tax=d:Bacteria,p:RCP2-54,c:MFD_c_68,o:MFD_o_68,f:MFD_f_68,g:MFD_g_68,s:MFD_s_7358;	99.5	384	2	0	1	409	1	1386	*	*
LIB-MJ199-H7_04.2_16S_rRNA::k127_311836:5327-5950(+)	FLASV127593.1352;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Sutterellaceae,g:MFD_g_104480,s:MFD_s_127593;	97.8	600	13	0	1	623	1	1352	*	*
LIB-MJ198-F1_03.10_16S_rRNA::k127_116835:2127-2949(+)	FLASV483919.1345;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Actinomarinales,f:MFD_f_2495,g:MFD_g_9645,s:MFD_s_483919;	99.9	798	1	0	1	822	1	1345	*	*
LIB-MJ198-G7_03.31_16S_rRNA::k127_268171:1-405(-)	FLASV129688.1368;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:Chujaibacter,s:MFD_s_129688;	100.0	381	0	0	1	404	1	1368	*	*
LIB-MJ227-B10_02.14_16S_rRNA::k127_158871:22266-23797(+)	FLASV33738.1353;tax=d:Bacteria,p:Bacteroidota,c:Kryptonia,o:Kryptoniales,f:BSV26,g:MFD_g_10446,s:MFD_s_33738;	99.9	1353	1	0	1	1531	1	1353	*	*
LIB-MJ199-A12_04.14_16S_rRNA::k127_198926:1962-2527(+)	FLASV16920.1331;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:MFD_g_2539,s:MFD_s_16920;	100.0	541	0	0	1	565	1	1331	*	*
LIB-MJ198-A11_03.9_16S_rRNA::k127_151007:1218-1729(+)	FLASV13202.1351;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_2,f:MFD_f_195,g:MFD_g_2712,s:MFD_s_13202;	98.0	489	9	1	1	511	1	1351	*	*
LIB-MJ217-G1_03_v_LIB-MJ406-G8_04.27_16S_rRNA::k127_272935:4697-5096(-)	FLASV888452.1442;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:Mitochondria,g:Rhynchosporium_orthosporum,s:MFD_s_888452;	91.3	379	30	1	1	399	1	1442	*	*
LIB-MJ226-G10_01.32_16S_rRNA::k127_188899:342-1842(-)	FLASV23551.1322;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Solibacterales,f:Solibacteraceae,g:Ca_Solibacter,s:MFD_s_23551;	99.9	1322	1	0	1	1500	1	1322	*	*
LIB-MJ200-A11_04.1_16S_rRNA::k127_20731:3839-5376(-)	FLASV824.1359;tax=d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:MFD_s_824;	99.3	1359	9	0	1	1537	1	1359	*	*
LIB-MJ140-B2_02.14_16S_rRNA::k127_23381:41110-42667(+)	FLASV287223.1381;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Chthoniobacter,s:MFD_s_287223;	99.4	1381	8	0	1	1557	1	1381	*	*
LIB-MJ198-B4_03.11_16S_rRNA::k127_127559:0-499(-)	FLASV402878.1301;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhodomicrobiaceae,g:Rhodomicrobium,s:MFD_s_402878;	99.6	475	2	0	1	499	1	1301	*	*
LIB-MJ199-A11_04.10_16S_rRNA::k127_226636:2298-3826(+)	FLASV745.1351;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Corynebacteriales,f:Mycobacteriaceae,g:Mycobacterium,s:MFD_s_745;	99.3	1352	8	1	1	1528	1	1351	*	*
LIB-MJ227-D6_02.7_16S_rRNA::k127_4137:991-2227(-)	FLASV267626.1339;tax=d:Bacteria,p:Campylobacterota,c:Campylobacteria,o:Campylobacterales,f:Sulfurimonadaceae,g:Sulfuricurvum,s:MFD_s_267626;	99.4	1090	6	0	1	1236	1	1339	*	*
LIB-MJ200-A8_04.9_16S_rRNA::k127_10554:26826-28332(+)	FLASV1972.1330;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:MFD_g_1292,s:MFD_s_1972;	100.0	1330	0	0	1	1506	1	1330	*	*
LIB-MJ198-F6_03.13_16S_rRNA::k127_63514:39740-41238(-)	FLASV82624.1321;tax=d:Bacteria,p:WPS-2,c:MFD_c_437,o:MFD_o_437,f:MFD_f_437,g:MFD_g_437,s:MFD_s_82624;	99.8	1321	2	0	1	1498	1	1321	*	*
LIB-MJ130-E6_01.2_16S_rRNA::k127_7268:7210-8743(+)	FLASV17535.1355;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:MSB-5B2,f:MFD_f_17535,g:MFD_g_17535,s:MFD_s_17535;	100.0	1355	0	0	1	1533	1	1355	*	*
LIB-MJ196-D4_02.13_16S_rRNA::k127_110762:0-959(-)	FLASV886019.1412;tax=d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:mle1-8,f:MFD_f_88595,g:MFD_g_88595,s:MFD_s_886019;	97.5	934	23	0	1	959	1	1412	*	*
LIB-MJ217-E10_03.6_16S_rRNA::k127_138154:1-804(-)	FLASV594068.1359;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Steroidobacterales,f:Steroidobacteraceae,g:Steroidobacter,s:MFD_s_594068;	98.6	780	11	0	1	803	1	1359	*	*
LIB-MJ218-G6_04.8_16S_rRNA::k127_18111:0-528(-)	FLASV13433.1306;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Acetobacterales,f:Acetobacteraceae,g:Acidocella,s:MFD_s_13433;	100.0	504	0	0	1	528	1	1306	*	*
LIB-MJ201-D11_03.20_16S_rRNA::k127_157868:3931-4707(+)	FLASV393.1303;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium,s:MFD_s_393;	97.3	752	20	0	1	776	1	1303	*	*
LIB-MJ227-F11_02.14_16S_rRNA::k127_297216:0-1249(-)	FLASV52445.1321;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Acidobacteriales,f:Acidobacteriaceae_Subgroup_1,g:Occallatibacter,s:MFD_s_52445;	94.7	1226	50	1	1	1249	1	1321	*	*
LIB-MJ199-G9_04.4_16S_rRNA::k127_70810:4806-5377(-)	FLASV318689.1239;tax=d:Eukaryota,p:Amorphea,c:Obazoa,o:Opisthokonta,f:Nucletmycea,g:Fungi,s:MFD_s_318689;	81.7	564	95	6	1	571	1	1239	*	*
LIB-MJ199-H7_04.14_16S_rRNA::k127_72835:211682-213213(+)	FLASV115760.1356;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Hydrogenophilaceae,g:MFD_g_57044,s:MFD_s_115760;	97.4	1356	35	0	1	1531	1	1356	*	*
LIB-MJ230-F2_03.3_16S_rRNA::k127_122341:16-1505(+)	FLASV986213.1313;tax=d:Bacteria,p:Cyanobacteria,c:Cyanobacteriia,o:Cyanobacteriales,f:Phormidiaceae,g:Planktothrix_NIVA-CYA_15,s:MFD_s_986213;	99.5	1313	3	3	1	1489	1	1313	*	*
LIB-MJ228-B2_01.5_16S_rRNA::k127_84808:6489-6893(+)	FLASV49768.1384;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Ca_Udaeobacter,s:MFD_s_49768;	99.7	380	1	0	1	404	1	1384	*	*
LIB-MJ227-D6_02.7_16S_rRNA::k127_10788:0-398(-)	FLASV181129.1339;tax=d:Bacteria,p:Campylobacterota,c:Campylobacteria,o:Campylobacterales,f:Sulfurimonadaceae,g:Sulfuricurvum,s:MFD_s_181129;	98.4	375	4	2	1	398	1	1339	*	*
LIB-MJ200-E6_04.28_16S_rRNA::k127_108736:1-572(-)	FLASV14371.1349;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_2,f:MFD_f_195,g:MFD_g_195,s:MFD_s_14371;	100.0	548	0	0	1	571	1	1349	*	*
LIB-MJ227-E5_02.29_16S_rRNA::k127_30039:23840-25165(-)	FLASV789625.1377;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_13,f:MFD_f_378425,g:MFD_g_532552,s:MFD_s_789625;	99.3	1174	7	1	1	1325	1	1377	*	*
LIB-MJ231-F5_04.2_16S_rRNA::k127_82403:0-406(-)	FLASV7729.1367;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:Gaiellaceae,g:Gaiella,s:MFD_s_7729;	99.2	382	3	0	1	406	1	1367	*	*
LIB-MJ172-G5_04.7_16S_rRNA::k127_26735:2282-2706(+)	FLASV916381.1382;tax=d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Pyrinomonadales,f:Pyrinomonadaceae,g:RB41,s:MFD_s_916381;	98.5	401	6	0	1	424	1	1382	*	*
LIB-MJ192-H8_04.14_16S_rRNA::k127_317000:14696-16256(+)	FLASV502967.1382;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Chthoniobacterales,f:Chthoniobacteraceae,g:Ca_Udaeobacter,s:MFD_s_502967;	98.9	1382	15	0	1	1560	1	1382	*	*
LIB-MJ231-E10_04.18_16S_rRNA::k127_36619:20914-22448(-)	FLASV72634.1356;tax=d:Bacteria,p:Acidobacteriota,c:Holophagae,o:Subgroup_7,f:MFD_f_6302,g:MFD_g_72634,s:MFD_s_72634;	100.0	1356	0	0	1	1534	1	1356	*	*
LIB-MJ230-E3_03.32_16S_rRNA::k127_170346:1-566(-)	FLASV833059.1351;tax=d:Bacteria,p:Bacteroidota,c:Rhodothermia,o:Rhodothermales,f:Rhodothermaceae,g:MFD_g_833059,s:MFD_s_833059;	98.3	541	9	0	1	565	1	1351	*	*
LIB-MJ190-H10_02.16_16S_rRNA::k127_38607:4866-5272(+)	FLASV368987.1295;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Asticcacaulis,s:MFD_s_368987;	96.6	387	9	1	1	406	1	1295	*	*
LIB-MJ196-E8_02.2_16S_rRNA::k127_153758:22515-22918(+)	FLASV4189.1352;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:MFD_g_1315,s:MFD_s_4189;	99.7	379	1	0	1	403	1	1352	*	*
LIB-MJ230-B10_03.16_16S_rRNA::k127_96193:44225-45735(+)	FLASV314573.1329;tax=d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:GIF9,f:AB-539-J10,g:SCGC-AB-539-J10,s:MFD_s_314573;	99.2	1329	11	0	1	1510	1	1329	*	*
LIB-MJ229-G8_03.22_16S_rRNA::k127_61557:1-985(-)	FLASV68.1385;tax=d:Bacteria,p:RCP2-54,c:MFD_c_68,o:MFD_o_68,f:MFD_f_68,g:MFD_g_68,s:MFD_s_68;	98.3	959	16	0	1	984	1	1385	*	*
LIB-MJ227-E2_02.12_16S_rRNA::k127_223216:1765-2199(+)	FLASV667.1344;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:MFD_g_667,s:MFD_s_667;	99.0	410	4	0	1	434	1	1344	*	*
LIB-MJ198-F1_03.16_16S_rRNA::k127_201750:3936-4895(+)	FLASV44697.1324;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:MFD_f_547,g:MFD_g_547,s:MFD_s_44697;	100.0	935	0	0	1	959	1	1324	*	*
LIB-MJ227-F11_02.14_16S_rRNA::k127_52736:0-400(-)	FLASV55633.1337;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Acidobacteriales,f:MFD_f_299,g:MFD_g_3427,s:MFD_s_55633;	100.0	377	0	0	1	400	1	1337	*	*
LIB-MJ139-H4_01.18_16S_rRNA::k127_103978:10225-11748(+)	FLASV1004.1357;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Bacteroidales,f:Bacteroidetes_vadinHA17,g:MFD_g_83,s:MFD_s_1004;	98.7	1357	17	0	1	1523	1	1357	*	*
LIB-MJ252-F4_02.1_16S_rRNA::k127_3988:6429-7046(-)	FLASV857592.1238;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:Mitochondria,g:Colletotrichum_aenigma,s:MFD_s_857592;	76.9	468	88	5	1	617	1	1238	*	*
LIB-MJ230-C9_03.4_16S_rRNA::k127_188746:1448-2037(-)	FLASV1001498.1392;tax=d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:MSBL9,f:SG8-4,g:MFD_g_901413,s:MFD_s_1001498;	90.8	444	32	7	1	589	1	1392	*	*
LIB-MJ218-C12_04.33_16S_rRNA::k127_191645:16801-18308(-)	FLASV222277.1330;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:MFD_g_222277,s:MFD_s_222277;	100.0	1330	0	0	1	1507	1	1330	*	*
LIB-MJ231-D3_04.4_16S_rRNA::k127_125488:1075-2341(+)	FLASV862183.1362;tax=d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:MFD_s_862183;	99.8	1241	3	0	1	1266	1	1362	*	*
LIB-MJ250-F11_04_v_LIB-MJ365-F11_03.33_16S_rRNA::k127_125018:9872-10451(+)	FLASV30989.1355;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_2,f:MFD_f_195,g:MFD_g_5058,s:MFD_s_30989;	96.8	556	18	0	1	579	1	1355	*	*
LIB-MJ193-G8_01.26_16S_rRNA::k127_149856:25919-26353(+)	FLASV678606.1397;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:MFD_g_678606,s:MFD_s_678606;	95.0	416	14	1	1	434	1	1397	*	*
LIB-MJ252-H6_02.6_16S_rRNA::k127_230460:1-404(-)	FLASV18203.1352;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Solirubrobacterales,f:Solirubrobacteraceae,g:MFD_g_1315,s:MFD_s_18203;	100.0	379	0	0	1	403	1	1352	*	*
LIB-MJ252-F4_02.1_16S_rRNA::k127_43431:14181-15051(+)	FLASV1039944.1216;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rickettsiales,f:Mitochondria,g:Fonsecaea_multimorphosa,s:MFD_s_1039944;	83.3	875	116	6	1	870	1	1216	*	*
LIB-MJ254-E3_02.1_16S_rRNA::k127_134263:46723-47534(-)	FLASV134046.1355;tax=d:Bacteria,p:Acidobacteriota,c:Acidobacteriae,o:Subgroup_2,f:MFD_f_195,g:MFD_g_195,s:MFD_s_134046;	99.8	659	1	0	1	811	1	1355	*	*
LIB-MJ254-E8_02.20_16S_rRNA::k127_174555:0-1113(-)	FLASV14788.1355;tax=d:Bacteria,p:Bacteroidota,c:Ignavibacteria,o:Ignavibacteriales,f:PHOS-HE36,g:MFD_g_7103,s:MFD_s_14788;	99.9	1089	1	0	1	1113	1	1355	*	*
LIB-MJ148-H10_02.9_16S_rRNA::k127_32995:37828-39290(+)	FLASV1040304.952;tax=d:Archaea,p:Halobacterota,c:Methanomicrobia,o:Methanomicrobiales,f:Methanoregulaceae,g:Methanoregula,s:MFD_s_1040304;	99.1	952	9	0	1	1462	1	952	*	*
LIB-MJ193-H6_01.12_16S_rRNA::k127_141634:6-454(-)	FLASV840156.1364;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Gallionellaceae,g:Ca_Nitrotoga,s:MFD_s_840156;	98.8	426	4	1	1	448	1	1364	*	*
